departamento,anio,tasa_desercion,depto_key,prop_superior_mean,estrato_pred_mean,rural_share,n_municipios
Meta,2014,0.12387486624284005,META,0.03700554004522973,1.44,0.4,30.0
Nariño,2014,0.09878447584377122,NARINO,0.026479308399941046,1.0444444444444445,0.4528301886792453,53.0
Putumayo,2014,0.06317204301075269,PUTUMAYO,0.04371840735626026,1.0,0.4166666666666667,12.0
Quindío,2014,0.07364599540638661,QUINDIO,0.054162557111810034,1.9166666666666667,0.25,12.0
Risaralda,2014,0.068892735024695,RISARALDA,0.04291154952843301,2.142857142857143,0.0,14.0
Santander,2014,0.08522387789466061,SANTANDER,0.04121791563152944,1.7076923076923076,0.2828282828282828,99.0
Sucre,2014,0.07966764418377321,SUCRE,0.04313395171061328,1.0,0.3076923076923077,26.0
Tolima,2014,0.08033916269210387,TOLIMA,0.059172724607157126,1.9,0.35714285714285715,14.0
Vaupés,2014,0.06666666666666667,VAUPES,0.03940380651968481,1.0,0.0,6.0
Vichada,2014,0.21359223300970873,VICHADA,0.05201590233380985,1.0,0.0,21.0
Amazonas,2014,0.30210325047801145,AMAZONAS,0.03170675400527576,1.5,0.09090909090909091,11.0
Antioquia,2014,0.13652257399220075,ANTIOQUIA,0.039919495072987914,1.896551724137931,0.29285714285714287,140.0
Arauca,2014,0.18107833163784334,ARAUCA,0.05628248418631043,1.0,0.2857142857142857,7.0
Atlántico,2014,0.13808250572956454,ATLANTICO,0.07746049772630743,1.0434782608695652,0.043478260869565216,23.0
