codigo_dane,departamento,municipio,tipo_ruralidad,escolaridad_total,esc_basica_primaria,esc_basica_secundaria,esc_doctorado,esc_especializacion,esc_maestria,esc_media_academica_clasica,esc_media_tecnica,esc_ninguno,esc_no_informa,esc_normalista,esc_preescolar,esc_profesional,esc_resumen,esc_tecnologica,esc_tecnica_profesional,estrato_predominante,n_manzanas_estrato_pred,n_manzanas_total,prop_manzanas_bajas_1_2,anio_poblacion_departamental,poblacion_departamental
17388,CALDAS,La Merced,Intermedio,5997.0,3242.0,922.0,1.0,25.0,3.0,519.0,208.0,713.0,19.0,14.0,242.0,55.0,0.0,11.0,23.0,2.0,31.0,44.0,0.8181818181818182,2050.0,1098853.0
17433,CALDAS,Manzanares,Intermedio,17173.0,9630.0,2562.0,3.0,100.0,0.0,1654.0,64.0,2164.0,78.0,22.0,531.0,137.0,0.0,134.0,94.0,2.0,91.0,154.0,0.9545454545454546,2050.0,1098853.0
17442,CALDAS,Marmato,Intermedio,7594.0,3882.0,1250.0,0.0,35.0,3.0,710.0,369.0,795.0,22.0,24.0,286.0,89.0,0.0,56.0,73.0,2.0,11.0,24.0,0.875,2050.0,1098853.0
17444,CALDAS,Marquetalia,Intermedio,13049.0,7595.0,1776.0,1.0,99.0,1.0,891.0,107.0,1766.0,27.0,151.0,476.0,105.0,0.0,24.0,30.0,1.0,46.0,67.0,0.8805970149253731,2050.0,1098853.0
17486,CALDAS,Neira,Intermedio,25484.0,12808.0,3920.0,6.0,71.0,7.0,2238.0,634.0,2837.0,1176.0,54.0,1070.0,497.0,0.0,66.0,100.0,3.0,78.0,141.0,0.44680851063829785,2050.0,1098853.0
17524,CALDAS,Palestina,Intermedio,16194.0,7972.0,3392.0,10.0,22.0,5.0,1358.0,246.0,2295.0,46.0,9.0,436.0,199.0,0.0,89.0,115.0,1.0,53.0,108.0,0.8981481481481481,2050.0,1098853.0
17614,CALDAS,Riosucio,Intermedio,33919.0,17268.0,5480.0,5.0,309.0,13.0,4050.0,804.0,2853.0,735.0,253.0,1069.0,702.0,0.0,191.0,187.0,3.0,102.0,230.0,0.5565217391304348,2050.0,1098853.0
17616,CALDAS,Risaralda,Intermedio,9556.0,5138.0,1476.0,1.0,34.0,4.0,765.0,194.0,1378.0,36.0,15.0,360.0,82.0,0.0,24.0,49.0,2.0,47.0,76.0,0.9868421052631579,2050.0,1098853.0
17665,CALDAS,San José,Intermedio,5544.0,2767.0,751.0,0.0,4.0,2.0,448.0,61.0,745.0,382.0,10.0,246.0,89.0,0.0,24.0,15.0,2.0,22.0,26.0,1.0,2050.0,1098853.0
17777,CALDAS,Supía,Intermedio,22732.0,11528.0,3790.0,0.0,58.0,14.0,3118.0,349.0,2407.0,46.0,43.0,867.0,264.0,0.0,87.0,161.0,2.0,103.0,178.0,0.6235955056179775,2050.0,1098853.0
17877,CALDAS,Viterbo,Intermedio,11167.0,4918.0,2312.0,2.0,53.0,8.0,1403.0,464.0,940.0,58.0,20.0,625.0,238.0,0.0,46.0,80.0,2.0,77.0,163.0,0.8282208588957055,2050.0,1098853.0
85010,CASANARE,Aguazul,Intermedio,25593.0,11924.0,5592.0,0.0,67.0,4.0,2344.0,467.0,3166.0,36.0,30.0,999.0,529.0,0.0,240.0,195.0,2.0,326.0,485.0,0.931958762886598,2050.0,583735.0
19212,CAUCA,Corinto,Intermedio,21301.0,10386.0,3578.0,18.0,37.0,0.0,1720.0,468.0,2680.0,818.0,19.0,1152.0,247.0,0.0,110.0,68.0,1.0,117.0,180.0,0.9833333333333333,2050.0,1839610.0
19290,CAUCA,Florencia,Intermedio,5664.0,3395.0,491.0,8.0,38.0,2.0,319.0,28.0,884.0,241.0,18.0,134.0,68.0,0.0,8.0,30.0,1.0,24.0,24.0,1.0,2050.0,1839610.0
19300,CAUCA,Guachené,Intermedio,,,,,,,,,,,,,,,,,1.0,100.0,101.0,1.0,2050.0,1839610.0
19455,CAUCA,Miranda,Intermedio,29526.0,12889.0,4893.0,15.0,91.0,5.0,2666.0,1155.0,3599.0,1295.0,97.0,1618.0,535.0,0.0,276.0,392.0,1.0,163.0,281.0,1.0,2050.0,1839610.0
19548,CAUCA,Piendamó,Intermedio,33834.0,17865.0,5517.0,15.0,58.0,34.0,2994.0,908.0,4423.0,182.0,18.0,828.0,647.0,0.0,163.0,182.0,,,,,2050.0,1839610.0
19622,CAUCA,Rosas,Intermedio,10761.0,6754.0,1338.0,1.0,9.0,11.0,379.0,243.0,1376.0,144.0,17.0,328.0,88.0,0.0,27.0,46.0,1.0,15.0,15.0,1.0,2050.0,1839610.0
19698,CAUCA,Santander de Quilichao,Intermedio,75728.0,33636.0,14171.0,19.0,416.0,97.0,9113.0,3481.0,6276.0,229.0,108.0,3171.0,2672.0,0.0,988.0,1351.0,2.0,286.0,595.0,0.8134453781512605,2050.0,1839610.0
19807,CAUCA,Timbío,Intermedio,28635.0,15883.0,3932.0,27.0,89.0,13.0,2746.0,810.0,2679.0,325.0,69.0,1193.0,546.0,0.0,102.0,221.0,1.0,140.0,175.0,1.0,2050.0,1839610.0
20011,CESAR,Aguachica,Intermedio,74857.0,29080.0,11615.0,102.0,226.0,19.0,9045.0,2378.0,14028.0,218.0,162.0,4507.0,2003.0,0.0,533.0,941.0,1.0,970.0,1255.0,0.9737051792828685,2050.0,1696420.0
20013,CESAR,Agustín Codazzi,Intermedio,47897.0,16982.0,10016.0,27.0,57.0,158.0,3387.0,987.0,11028.0,742.0,110.0,2558.0,876.0,0.0,128.0,841.0,1.0,627.0,788.0,0.9847715736040609,2050.0,1696420.0
20060,CESAR,Bosconia,Intermedio,27578.0,10815.0,4900.0,35.0,43.0,0.0,2671.0,753.0,5158.0,204.0,6.0,1875.0,520.0,0.0,28.0,570.0,1.0,470.0,533.0,0.9943714821763602,2050.0,1696420.0
20443,CESAR,Manaure,Intermedio,6343.0,2387.0,1238.0,1.0,24.0,0.0,603.0,114.0,955.0,92.0,259.0,420.0,163.0,0.0,12.0,75.0,,,,,2050.0,1696420.0
27810,CHOCÓ,Unión Panamericana,Intermedio,5134.0,1262.0,595.0,4.0,3.0,9.0,297.0,101.0,213.0,2302.0,0.0,275.0,35.0,0.0,12.0,26.0,1.0,37.0,37.0,1.0,2050.0,764599.0
23068,CÓRDOBA,Ayapel,Intermedio,39035.0,16163.0,5552.0,4.0,57.0,0.0,3487.0,386.0,9478.0,176.0,149.0,2272.0,923.0,0.0,145.0,243.0,1.0,436.0,471.0,0.9978768577494692,2050.0,2101344.0
23162,CÓRDOBA,Cereté,Intermedio,78776.0,27021.0,15486.0,44.0,535.0,0.0,10918.0,2680.0,10388.0,139.0,113.0,4454.0,4296.0,0.0,1155.0,1547.0,1.0,407.0,755.0,0.9245033112582781,2050.0,2101344.0
23182,CÓRDOBA,Chinú,Intermedio,40720.0,16090.0,7019.0,17.0,78.0,29.0,4444.0,1508.0,6500.0,464.0,48.0,2516.0,1459.0,0.0,242.0,306.0,1.0,289.0,355.0,0.9690140845070423,2050.0,2101344.0
23189,CÓRDOBA,Ciénaga de Oro,Intermedio,49828.0,17412.0,8165.0,10.0,322.0,10.0,5670.0,1081.0,11419.0,239.0,76.0,2880.0,1539.0,0.0,441.0,564.0,1.0,353.0,407.0,0.9975429975429976,2050.0,2101344.0
23300,CÓRDOBA,Cotorra,Intermedio,14106.0,5509.0,2445.0,1.0,39.0,4.0,1683.0,278.0,2519.0,53.0,4.0,881.0,422.0,0.0,130.0,138.0,1.0,76.0,76.0,1.0,2050.0,2101344.0
23350,CÓRDOBA,La Apartada,Intermedio,11741.0,4486.0,2119.0,5.0,6.0,12.0,713.0,469.0,2702.0,93.0,21.0,753.0,214.0,0.0,90.0,58.0,1.0,178.0,189.0,1.0,2050.0,2101344.0
23417,CÓRDOBA,Lorica,Intermedio,102466.0,38163.0,18029.0,28.0,353.0,14.0,11274.0,3161.0,19413.0,720.0,112.0,4871.0,4212.0,0.0,1027.0,1089.0,1.0,875.0,984.0,0.9939024390243902,2050.0,2101344.0
23464,CÓRDOBA,Momil,Intermedio,13250.0,4891.0,2246.0,1.0,50.0,2.0,1660.0,300.0,2565.0,5.0,17.0,693.0,525.0,0.0,142.0,153.0,1.0,190.0,197.0,1.0,2050.0,2101344.0
23466,CÓRDOBA,Montelíbano,Intermedio,63952.0,24373.0,11391.0,0.0,128.0,23.0,7774.0,1320.0,9385.0,1454.0,91.0,4480.0,1658.0,0.0,554.0,1321.0,1.0,691.0,979.0,0.8876404494382022,2050.0,2101344.0
23500,CÓRDOBA,Moñitos,Intermedio,21666.0,9488.0,3662.0,5.0,33.0,24.0,1629.0,413.0,4293.0,78.0,22.0,1455.0,352.0,0.0,64.0,148.0,1.0,128.0,129.0,1.0,2050.0,2101344.0
23555,CÓRDOBA,Planeta Rica,Intermedio,57285.0,21522.0,9781.0,20.0,43.0,14.0,6947.0,783.0,12150.0,310.0,22.0,2573.0,1738.0,0.0,787.0,595.0,1.0,373.0,557.0,0.9425493716337523,2050.0,2101344.0
23586,CÓRDOBA,Purísima,Intermedio,13573.0,5015.0,2224.0,1.0,53.0,6.0,1757.0,353.0,2613.0,18.0,21.0,859.0,433.0,0.0,51.0,169.0,,,,,2050.0,2101344.0
23660,CÓRDOBA,Sahagún,Intermedio,80679.0,31796.0,13757.0,44.0,471.0,16.0,8648.0,2377.0,13902.0,187.0,649.0,3919.0,2997.0,0.0,771.0,1145.0,1.0,497.0,852.0,0.8955399061032864,2050.0,2101344.0
23670,CÓRDOBA,San Andrés Sotavento,Intermedio,57716.0,21397.0,6514.0,4.0,111.0,7.0,3729.0,795.0,19846.0,425.0,34.0,3349.0,956.0,0.0,252.0,297.0,,,,,2050.0,2101344.0
23672,CÓRDOBA,San Antero,Intermedio,24553.0,9222.0,4457.0,0.0,84.0,12.0,3409.0,344.0,4240.0,130.0,27.0,1516.0,545.0,0.0,375.0,192.0,1.0,230.0,239.0,1.0,2050.0,2101344.0
23675,CÓRDOBA,San Bernardo del Viento,Intermedio,29220.0,12359.0,5785.0,0.0,99.0,7.0,2287.0,351.0,5847.0,127.0,22.0,1308.0,515.0,0.0,202.0,311.0,1.0,180.0,180.0,1.0,2050.0,2101344.0
23807,CÓRDOBA,Tierralta,Intermedio,71177.0,30580.0,10229.0,12.0,74.0,19.0,5610.0,771.0,18684.0,360.0,55.0,3053.0,1037.0,0.0,236.0,457.0,1.0,732.0,750.0,1.0,2050.0,2101344.0
23815,CÓRDOBA,Tuchín,Intermedio,,,,,,,,,,,,,,,,,1.0,86.0,86.0,1.0,2050.0,2101344.0
25001,CUNDINAMARCA,Agua de Dios,Intermedio,10518.0,4264.0,2023.0,7.0,62.0,2.0,981.0,793.0,1035.0,173.0,27.0,498.0,341.0,0.0,85.0,227.0,2.0,119.0,164.0,0.9878048780487805,2050.0,5730649.0
25019,CUNDINAMARCA,Albán,Intermedio,5405.0,2749.0,1003.0,1.0,8.0,1.0,621.0,71.0,526.0,29.0,4.0,260.0,53.0,0.0,25.0,54.0,2.0,24.0,29.0,1.0,2050.0,5730649.0
25035,CUNDINAMARCA,Anapoima,Intermedio,10792.0,5056.0,2068.0,2.0,24.0,10.0,896.0,419.0,1108.0,253.0,24.0,469.0,313.0,0.0,29.0,121.0,3.0,47.0,112.0,0.29464285714285715,2050.0,5730649.0
25040,CUNDINAMARCA,Anolaima,Intermedio,12271.0,5969.0,2083.0,1.0,52.0,8.0,1210.0,320.0,1566.0,231.0,40.0,426.0,223.0,0.0,47.0,95.0,2.0,47.0,85.0,0.8352941176470589,2050.0,5730649.0
25599,CUNDINAMARCA,Apulo,Intermedio,7224.0,3395.0,1304.0,1.0,25.0,2.0,643.0,89.0,945.0,301.0,10.0,305.0,102.0,0.0,37.0,65.0,2.0,54.0,91.0,0.9230769230769231,2050.0,5730649.0
25053,CUNDINAMARCA,Arbeláez,Intermedio,10362.0,4836.0,1941.0,6.0,109.0,18.0,1009.0,232.0,894.0,148.0,23.0,475.0,475.0,0.0,97.0,99.0,2.0,66.0,101.0,0.6831683168316832,2050.0,5730649.0
25123,CUNDINAMARCA,Cachipay,Intermedio,9147.0,3866.0,1673.0,7.0,32.0,18.0,892.0,301.0,902.0,695.0,29.0,357.0,199.0,0.0,47.0,129.0,3.0,38.0,70.0,0.45714285714285713,2050.0,5730649.0
25151,CUNDINAMARCA,Cáqueza,Intermedio,15026.0,7805.0,2413.0,3.0,90.0,32.0,1841.0,290.0,1365.0,87.0,32.0,535.0,352.0,0.0,53.0,128.0,2.0,58.0,96.0,0.9270833333333334,2050.0,5730649.0
25181,CUNDINAMARCA,Choachí,Intermedio,10101.0,5385.0,1722.0,2.0,53.0,0.0,666.0,513.0,880.0,129.0,22.0,463.0,136.0,0.0,80.0,50.0,2.0,66.0,78.0,0.8461538461538461,2050.0,5730649.0
25183,CUNDINAMARCA,Chocontá,Intermedio,17240.0,9181.0,2840.0,11.0,38.0,15.0,1367.0,396.0,1836.0,72.0,27.0,839.0,367.0,0.0,103.0,148.0,2.0,159.0,166.0,1.0,2050.0,5730649.0
25245,CUNDINAMARCA,El Colegio,Intermedio,18885.0,8721.0,3459.0,1.0,63.0,29.0,2149.0,517.0,2003.0,343.0,4.0,769.0,482.0,0.0,144.0,201.0,2.0,151.0,181.0,0.8397790055248618,2050.0,5730649.0
25260,CUNDINAMARCA,El Rosal,Intermedio,12414.0,5957.0,2664.0,3.0,25.0,4.0,1166.0,345.0,955.0,82.0,8.0,662.0,208.0,0.0,108.0,227.0,2.0,146.0,170.0,0.8588235294117647,2050.0,5730649.0
25312,CUNDINAMARCA,Granada,Intermedio,6352.0,3083.0,1334.0,2.0,20.0,4.0,524.0,176.0,657.0,24.0,13.0,271.0,126.0,0.0,56.0,62.0,2.0,20.0,27.0,0.7407407407407407,2050.0,5730649.0
25317,CUNDINAMARCA,Guachetá,Intermedio,10557.0,5705.0,1677.0,1.0,16.0,2.0,1193.0,159.0,1082.0,82.0,29.0,393.0,146.0,0.0,18.0,54.0,2.0,59.0,62.0,0.9838709677419355,2050.0,5730649.0
25386,CUNDINAMARCA,La Mesa,Intermedio,24931.0,10562.0,4837.0,14.0,229.0,25.0,2854.0,677.0,2654.0,658.0,8.0,1087.0,849.0,0.0,106.0,371.0,3.0,141.0,265.0,0.4,2050.0,5730649.0
25394,CUNDINAMARCA,La Palma,Intermedio,8930.0,4281.0,1361.0,0.0,26.0,5.0,374.0,395.0,1753.0,51.0,142.0,332.0,135.0,0.0,13.0,62.0,2.0,58.0,73.0,1.0,2050.0,5730649.0
25402,CUNDINAMARCA,La Vega,Intermedio,12207.0,5845.0,2317.0,6.0,82.0,12.0,1586.0,203.0,1127.0,49.0,38.0,496.0,233.0,0.0,31.0,182.0,2.0,53.0,92.0,0.5869565217391305,2050.0,5730649.0
25489,CUNDINAMARCA,Nimaima,Intermedio,5198.0,2301.0,715.0,1.0,9.0,3.0,404.0,33.0,708.0,603.0,11.0,276.0,95.0,0.0,16.0,23.0,2.0,17.0,18.0,1.0,2050.0,5730649.0
52083,CUNDINAMARCA,Belén,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52240,CUNDINAMARCA,Chachagüí,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52203,CUNDINAMARCA,Colón,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52210,CUNDINAMARCA,Contadero,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52224,CUNDINAMARCA,Cuaspud,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52320,CUNDINAMARCA,Guaitarilla,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52323,CUNDINAMARCA,Gualmatán,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52352,CUNDINAMARCA,Iles,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52378,CUNDINAMARCA,La Cruz,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52399,CUNDINAMARCA,La Unión,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52506,CUNDINAMARCA,Ospina,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52565,CUNDINAMARCA,Providencia,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52585,CUNDINAMARCA,Pupiales,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52678,CUNDINAMARCA,Samaniego,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52685,CUNDINAMARCA,San Bernardo,Intermedio,9277.0,4862.0,1486.0,0.0,91.0,3.0,588.0,263.0,1055.0,20.0,135.0,557.0,146.0,0.0,10.0,61.0,2.0,58.0,72.0,0.9444444444444444,2050.0,5730649.0
52693,CUNDINAMARCA,San Pablo,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52694,CUNDINAMARCA,San Pedro de Cartago,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52683,CUNDINAMARCA,Sandoná,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
52838,CUNDINAMARCA,Túquerres,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,5730649.0
54172,NORTE DE SANTANDER,Chinácota,Intermedio,,,,,,,,,,,,,,,,,2.0,103.0,191.0,0.7696335078534031,2050.0,1726846.0
54553,NORTE DE SANTANDER,Puerto Santander,Intermedio,,,,,,,,,,,,,,,,,2.0,73.0,91.0,1.0,2050.0,1726846.0
54599,NORTE DE SANTANDER,Ragonvalia,Intermedio,,,,,,,,,,,,,,,,,2.0,54.0,61.0,1.0,2050.0,1726846.0
86219,PUTUMAYO,Colón,Intermedio,3952.0,1721.0,615.0,8.0,23.0,7.0,466.0,169.0,302.0,281.0,0.0,145.0,86.0,0.0,59.0,70.0,1.0,88.0,88.0,1.0,2050.0,477616.0
86001,PUTUMAYO,Mocoa,Intermedio,32437.0,12668.0,5219.0,5.0,604.0,54.0,3756.0,1219.0,2279.0,2316.0,60.0,1263.0,1543.0,0.0,799.0,652.0,1.0,426.0,519.0,0.9633911368015414,2050.0,477616.0
86749,PUTUMAYO,Sibundoy,Intermedio,10823.0,3977.0,1724.0,18.0,121.0,10.0,1128.0,180.0,526.0,1897.0,0.0,522.0,409.0,0.0,186.0,125.0,1.0,154.0,169.0,1.0,2050.0,477616.0
86865,PUTUMAYO,Valle del Guamuez,Intermedio,30235.0,11218.0,3071.0,28.0,33.0,6.0,1283.0,187.0,2945.0,10230.0,0.0,932.0,145.0,0.0,42.0,115.0,1.0,269.0,296.0,1.0,2050.0,477616.0
63111,QUINDÍO,Buenavista,Intermedio,2746.0,1447.0,494.0,0.0,2.0,1.0,263.0,54.0,256.0,4.0,15.0,139.0,49.0,0.0,14.0,8.0,2.0,33.0,37.0,1.0,,
63212,QUINDÍO,Córdoba,Intermedio,4882.0,2381.0,817.0,0.0,5.0,0.0,412.0,135.0,728.0,7.0,1.0,285.0,69.0,0.0,9.0,33.0,1.0,77.0,82.0,0.9878048780487805,,
63272,QUINDÍO,Filandia,Intermedio,11802.0,5627.0,2242.0,8.0,42.0,6.0,1296.0,182.0,1323.0,39.0,11.0,585.0,279.0,0.0,78.0,84.0,2.0,78.0,106.0,0.8679245283018868,,
63470,QUINDÍO,Montenegro,Intermedio,36202.0,16727.0,6987.0,3.0,80.0,48.0,3631.0,1311.0,4930.0,81.0,59.0,1289.0,648.0,0.0,160.0,248.0,2.0,226.0,474.0,0.8966244725738397,,
63594,QUINDÍO,Quimbaya,Intermedio,31051.0,14580.0,5840.0,8.0,163.0,30.0,3252.0,885.0,3818.0,27.0,5.0,967.0,903.0,0.0,298.0,275.0,2.0,254.0,340.0,0.8852941176470588,,
66045,RISARALDA,Apía,Intermedio,12071.0,6225.0,2322.0,0.0,92.0,7.0,819.0,214.0,1564.0,107.0,28.0,437.0,113.0,0.0,45.0,98.0,2.0,52.0,99.0,0.6262626262626263,2050.0,921956.0
66088,RISARALDA,Belén de Umbría,Intermedio,24979.0,13560.0,3911.0,5.0,72.0,16.0,1962.0,275.0,3352.0,72.0,77.0,1195.0,288.0,0.0,88.0,106.0,2.0,129.0,175.0,0.7485714285714286,2050.0,921956.0
66318,RISARALDA,Guática,Intermedio,14221.0,8034.0,2204.0,2.0,54.0,6.0,1114.0,360.0,1486.0,137.0,22.0,577.0,113.0,0.0,41.0,71.0,2.0,43.0,82.0,0.8780487804878049,2050.0,921956.0
66383,RISARALDA,La Celia,Intermedio,7819.0,4395.0,1112.0,0.0,17.0,2.0,620.0,90.0,990.0,49.0,12.0,364.0,89.0,0.0,36.0,43.0,2.0,32.0,64.0,0.78125,2050.0,921956.0
66400,RISARALDA,La Virginia,Intermedio,28386.0,11860.0,5570.0,7.0,81.0,20.0,3648.0,1164.0,3255.0,79.0,30.0,1474.0,621.0,0.0,209.0,368.0,3.0,114.0,300.0,0.62,2050.0,921956.0
66440,RISARALDA,Marsella,Intermedio,19313.0,9596.0,3682.0,2.0,41.0,31.0,1515.0,614.0,2516.0,32.0,18.0,608.0,360.0,0.0,146.0,152.0,2.0,97.0,138.0,0.8695652173913043,2050.0,921956.0
66594,RISARALDA,Quinchía,Intermedio,29887.0,16596.0,3968.0,1.0,60.0,6.0,2223.0,418.0,4110.0,520.0,54.0,1376.0,357.0,0.0,81.0,117.0,3.0,63.0,143.0,0.5594405594405595,2050.0,921956.0
66687,RISARALDA,Santuario,Intermedio,13857.0,7471.0,2238.0,3.0,40.0,4.0,1037.0,208.0,1966.0,20.0,19.0,621.0,135.0,0.0,57.0,38.0,2.0,47.0,91.0,0.6043956043956044,2050.0,921956.0
68077,SANTANDER,Barbosa,Intermedio,24060.0,9342.0,5025.0,11.0,176.0,18.0,2874.0,894.0,2935.0,98.0,42.0,1020.0,1054.0,0.0,232.0,339.0,2.0,141.0,333.0,0.6156156156156156,2050.0,2552448.0
68079,SANTANDER,Barichara,Intermedio,6637.0,3786.0,1021.0,3.0,74.0,13.0,340.0,318.0,450.0,15.0,16.0,290.0,213.0,0.0,47.0,51.0,3.0,40.0,83.0,0.5180722891566265,2050.0,2552448.0
68147,SANTANDER,Capitanejo,Intermedio,5632.0,2751.0,937.0,1.0,24.0,12.0,513.0,232.0,683.0,4.0,8.0,301.0,95.0,0.0,35.0,36.0,1.0,54.0,79.0,1.0,2050.0,2552448.0
68327,SANTANDER,Güepsa,Intermedio,,,,,,,,,,,,,,,,,1.0,35.0,49.0,1.0,2050.0,2552448.0
68406,SANTANDER,Lebrija,Intermedio,28765.0,14678.0,5039.0,16.0,58.0,56.0,2406.0,806.0,3414.0,178.0,14.0,1318.0,405.0,0.0,234.0,143.0,2.0,112.0,249.0,0.7630522088353414,2050.0,2552448.0
25491,SANTANDER,Nocaima,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25513,SANTANDER,Pacho,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25612,SANTANDER,Ricaurte,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25645,SANTANDER,San Antonio del Tequendama,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25658,SANTANDER,San Francisco,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25743,SANTANDER,Silvania,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25745,SANTANDER,Simijaca,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25769,SANTANDER,Subachoque,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25772,SANTANDER,Suesca,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25779,SANTANDER,Susa,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25797,SANTANDER,Tena,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25799,SANTANDER,Tenjo,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25815,SANTANDER,Tocaima,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25851,SANTANDER,Útica,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25867,SANTANDER,Vianí,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25843,SANTANDER,Villa de San Diego de Ubaté,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25873,SANTANDER,Villapinzón,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25875,SANTANDER,Villeta,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25878,SANTANDER,Viotá,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
25898,SANTANDER,Zipacón,Intermedio,,,,,,,,,,,,,,,,,,,,,2050.0,2552448.0
41132,HUILA,Campoalegre,Intermedio,29935.0,13341.0,5274.0,0.0,67.0,20.0,3124.0,427.0,4098.0,1340.0,5.0,1147.0,554.0,0.0,250.0,288.0,1.0,254.0,420.0,0.969047619047619,2050.0,1394898.0
41298,HUILA,Garzón,Intermedio,62624.0,29355.0,11058.0,6.0,335.0,12.0,6693.0,1168.0,9154.0,160.0,65.0,2195.0,1613.0,0.0,257.0,553.0,2.0,329.0,609.0,0.8489326765188834,2050.0,1394898.0
41306,HUILA,Gigante,Intermedio,26011.0,11982.0,4416.0,4.0,107.0,45.0,2249.0,340.0,3482.0,1415.0,65.0,1210.0,438.0,0.0,97.0,161.0,2.0,140.0,194.0,0.9639175257731959,2050.0,1394898.0
41396,HUILA,La Plata,Intermedio,48282.0,26145.0,6524.0,14.0,123.0,53.0,3781.0,803.0,7165.0,682.0,112.0,1759.0,729.0,0.0,103.0,289.0,2.0,246.0,426.0,0.9295774647887324,2050.0,1394898.0
41548,HUILA,Pital,Intermedio,11813.0,6548.0,1920.0,0.0,29.0,3.0,616.0,389.0,1807.0,31.0,17.0,286.0,109.0,0.0,23.0,35.0,1.0,54.0,84.0,1.0,2050.0,1394898.0
41551,HUILA,Pitalito,Intermedio,94435.0,47033.0,17191.0,29.0,189.0,90.0,7523.0,1568.0,14472.0,848.0,128.0,3119.0,1477.0,0.0,219.0,549.0,1.0,577.0,1071.0,0.8450046685340803,2050.0,1394898.0
41807,HUILA,Timaná,Intermedio,18481.0,10035.0,2835.0,0.0,40.0,8.0,1490.0,209.0,2624.0,230.0,21.0,589.0,247.0,0.0,50.0,103.0,1.0,80.0,128.0,0.953125,2050.0,1394898.0
44098,LA GUAJIRA,Distracción,Intermedio,,,,,,,,,,,,,,,,,1.0,63.0,97.0,1.0,2050.0,1360264.0
44279,LA GUAJIRA,Fonseca,Intermedio,,,,,,,,,,,,,,,,,1.0,361.0,507.0,0.9250493096646942,2050.0,1360264.0
44378,LA GUAJIRA,Hatonuevo,Intermedio,,,,,,,,,,,,,,,,,1.0,178.0,228.0,0.9429824561403509,2050.0,1360264.0
44560,LA GUAJIRA,Manaure,Intermedio,,,,,,,,,,,,,,,,,1.0,152.0,206.0,0.9951456310679612,2050.0,1360264.0
44855,LA GUAJIRA,Urumita,Intermedio,,,,,,,,,,,,,,,,,1.0,143.0,178.0,1.0,2050.0,1360264.0
44874,LA GUAJIRA,Villanueva,Intermedio,,,,,,,,,,,,,,,,,1.0,255.0,418.0,0.9688995215311005,2050.0,1360264.0
47053,MAGDALENA,Aracataca,Intermedio,31820.0,11769.0,5454.0,0.0,10.0,0.0,2912.0,593.0,7164.0,803.0,74.0,2329.0,250.0,0.0,120.0,342.0,1.0,312.0,348.0,0.9971264367816092,2050.0,1722017.0
